Week,AssignmentId,AssignmentName,ContentType,ContentFilename,"Content
",concepts
5,093,093.PersonExtended,baseline,Main.java,"public class Main {\n  public static void main(String[] args) {\n    // write test code here\n    // Person pekka = new Person(""Pekka"", 15, 2, 1993);\n  }\n}
",
5,093,093.PersonExtended,baseline,MyDate.java,"public class MyDate {\n    private int day;\n    private int month;\n    private int year;\n    public MyDate(int pv, int kk, int vv) {\n        this.day = pv;\n        this.month = kk;\n        this.year = vv;\n    }\n    public String toString() {\n        return this.day + ""."" + this.month + ""."" + this.year;\n    }\n    public boolean earlier(MyDate compared) {\n        if (this.year < compared.year) {\n            return true;\n        }\n        if (this.year == compared.year && this.month < compared.month) {\n            return true;\n        }\n        if (this.year == compared.year && this.month == compared.month\n                && this.day < compared.day) {\n            return true;\n        }\n        return false;\n    }\n    /*\n     * In assignment 92 method differneceInYears was added to MyDate \n     * Copy the method here since it eases this assignment considerably.\n     */\n    public int differneceInYears(MyDate compared) {\n        //STUB:  return -99;\n    }\n}
",
5,093,093.PersonExtended,baseline,Person.java,"import java.util.Calendar;\npublic class Person {\n    private String name;\n    private MyDate birthday;\n    public Person(String name, int pp, int kk, int vv) {\n        this.name = name;\n        this.birthday = new MyDate(pp, kk, vv);\n    }\n    public int age() {\n// calculate the age based on the birthday and the current day\n        // you get the current day as follows: \n        // Calendar.getInstance().get(Calendar.DATE);\n        // Calendar.getInstance().get(Calendar.MONTH) + 1; // January is 0 so we add one\n        // Calendar.getInstance().get(Calendar.YEAR);\n        return 0;\n    }\n    public boolean olderThan(Person compared) {\n        // compare the ages based on birthdays\n        return false;\n    }\n    public String getName() {\n        return this.name;\n    }\n    public String toString() {\n        return this.name + "", born "" + this.birthday;\n    }\n}
",
5,093,093.PersonExtended,solution,Main.java,"public class Main {\n  public static void main(String[] args) {\n    // write test code here\n    // Person pekka = new Person(""Pekka"", 15, 2, 1993);\n  }\n}
","PublicClassSpecifier:1,StaticMethodSpecifier:1,PublicMethodSpecifier:1,MethodDefinition:1,VoidDataType:1,ClassDefinition:1,FormalMethodParameter:1,"
5,093,093.PersonExtended,solution,MyDate.java,"public class MyDate {\n    private int day;\n    private int month;\n    private int year;\n    public MyDate(int pv, int kk, int vv) {\n        this.day = pv;\n        this.month = kk;\n        this.year = vv;\n    }\n    public String toString() {\n        return this.day + ""."" + this.month + ""."" + this.year;\n    }\n    public boolean earlier(MyDate compared) {\n        if (this.year < compared.year) {\n            return true;\n        }\n        if (this.year == compared.year && this.month < compared.month) {\n            return true;\n        }\n        if (this.year == compared.year && this.month == compared.month\n                && this.day < compared.day) {\n            return true;\n        }\n        return false;\n    }\n    /*\n     * In assignment 92 method differneceInYears was added to MyDate \n     * Copy the method here since it eases this assignment considerably.\n     */\n    public int differneceInYears(MyDate compared) {\n        if (earlier(compared)) {\n            return compared.differneceInYears(this);\n        }\n        return calculateDifference(compared);\n    }\n    private int calculateDifference(MyDate verrattava) {\n        int vuosiPois = 0;\n        if (this.month < verrattava.month) {\n            vuosiPois = 1;\n        } else if (this.month == verrattava.month && this.day < verrattava.day) {\n            vuosiPois = 1;\n        }\n        return this.year - verrattava.year - vuosiPois;\n    }\n}
","IfElseIfStatement:1,ConstructorDefinition:1,StringAddition:1,EqualExpression:3,True:3,False:1,PrivateMethodSpecifier:1,ClassDefinition:1,FormalMethodParameter:4,SubtractExpression:1,StringDataType:2,IfStatement:5,LessExpression:5,AndExpression:3,MethodDefinition:4,ConstantInvocation:7,InstanceField:3,ReturnStatement:8,SimpleVariable:3,BooleanDataType:1,SimpleAssignmentExpression:6,PublicClassSpecifier:1,PublicMethodSpecifier:3,ThisReference:11,PublicConstructorSpecifier:1,InstanceFieldInvocation:11,StringLiteral:1,IntDataType:7,OverridingToString:1,ObjectMethodInvocation:1,PrivateFieldSpecifier:3,ActualMethodParameter:3,"
5,093,093.PersonExtended,solution,Person.java,"import java.util.Calendar;\npublic class Person {\n    private String name;\n    private MyDate birthday;\n    public Person(String name, int pp, int kk, int vv) {\n        this.name = name;\n        this.birthday = new MyDate(pp, kk, vv);\n    }\n    public Person(String name, MyDate birthday) {\n        this.name = name;\n        this.birthday = birthday;\n    }\n    public Person(String name) {\n        this.name = name;\n        Calendar nyt = Calendar.getInstance();\n        int year = nyt.get(Calendar.YEAR);\n        int month = nyt.get(Calendar.MONTH) + 1;\n        int day = nyt.get(Calendar.DATE);\n        this.birthday = new MyDate(day, month, year);\n    }\n    public int age() {\n// calculate the age based on the birthday and the current day\n        // you get the current day as follows: \n        // Calendar.getInstance().get(Calendar.DATE);\n        // Calendar.getInstance().get(Calendar.MONTH) + 1; // January is 0 so we add one\n        // Calendar.getInstance().get(Calendar.YEAR);\n        Calendar now = Calendar.getInstance();\n        int year = now.get(Calendar.YEAR);\n        int month = now.get(Calendar.MONTH) + 1;\n        int day = now.get(Calendar.DATE);\n        MyDate tamaPaiva = new MyDate(day, month, year);\n        return birthday.differneceInYears(tamaPaiva);\n    }\n    public boolean olderThan(Person compared) {\n        // compare the ages based on birthdays\n        return this.birthday.earlier(compared.birthday);\n    }\n    public String getName() {\n        return this.name;\n    }\n    public String toString() {\n        return this.name + "", born "" + this.birthday;\n    }\n}
","ConstructorDefinition:3,StringAddition:1,ImportStatement:1,ClassDefinition:1,FormalMethodParameter:4,StringDataType:4,MethodDefinition:4,InstanceField:2,ReturnStatement:4,SimpleVariable:2,ConstructorCall:3,BooleanDataType:1,SimpleAssignmentExpression:15,PublicClassSpecifier:1,PublicMethodSpecifier:4,StringVariable:1,ThisReference:9,PublicConstructorSpecifier:3,InstanceFieldInvocation:9,StringLiteral:1,AddExpression:2,IntDataType:8,OverridingToString:1,ObjectMethodInvocation:10,PrivateFieldSpecifier:2,ActualMethodParameter:11,ObjectCreationStatement:3,"
6,094,094.PhoneBook,baseline,Main.java,"public class Main {\n    public static void main(String[] args) {\n        // write testcode here\n    }\n}
",
6,094,094.PhoneBook,solution,Main.java,"public class Main {\n    public static void main(String[] args) {\n        // write testcode here\n    }\n}
","PublicClassSpecifier:1,StaticMethodSpecifier:1,PublicMethodSpecifier:1,MethodDefinition:1,VoidDataType:1,ClassDefinition:1,FormalMethodParameter:1,"
6,094,094.PhoneBook,solution,Person.java,"public class Person {\n    private String name;\n    private String number;\n    public Person(String name, String number) {\n        this.name = name;\n        this.number = number;\n    }\n    @Override\n    public String toString() {\n        return name+"" puh: ""+number;\n    }\n    public String getName() {\n        return name;\n    }\n    public String getNumber() {\n        return number;\n    }   \n    public void changeNumber(String newNumber){\n        number = newNumber;\n    }\n}
","SimpleAssignmentExpression:3,PublicClassSpecifier:1,PublicMethodSpecifier:4,ConstructorDefinition:1,StringAddition:1,StringVariable:2,ClassDefinition:1,ThisReference:2,PublicConstructorSpecifier:1,FormalMethodParameter:2,StringDataType:6,InstanceFieldInvocation:2,StringLiteral:1,MethodDefinition:4,InstanceField:2,VoidDataType:1,ReturnStatement:3,OverridingToString:1,SimpleVariable:2,PrivateFieldSpecifier:2,"
6,094,094.PhoneBook,solution,Phonebook.java,"import java.util.ArrayList;\npublic class Phonebook {\n    private ArrayList<Person> list;\n    public Phonebook() {\n        list = new ArrayList<Person>();\n    }\n    public void lisaa(String name, String number) {\n        list.add(new Person(name, number));\n    }\n    public void tulostaKaikki() {\n        for (Person person : list) {\n            System.out.println(person);\n        }\n    }\n    public String searchNumber(String name) {\n        for (Person person : list) {\n            if (person.getName().equals(name)) {\n                return person.getNumber();\n            }\n        }\n        return ""number not known"";\n    }\n}
","ConstructorDefinition:1,ImportStatement:1,ClassDefinition:1,java.util.ArrayList:2,FormalMethodParameter:2,StringDataType:2,IfStatement:1,MethodDefinition:3,InstanceField:1,ReturnStatement:2,SimpleVariable:1,ConstructorCall:1,java.lang.String.equals:1,ForEachStatement:2,SimpleAssignmentExpression:1,PublicClassSpecifier:1,PublicMethodSpecifier:3,java.lang.System.out.println:1,PublicConstructorSpecifier:1,GenericObjectCreationStatement:1,StringLiteral:1,VoidDataType:2,ObjectMethodInvocation:3,PrivateFieldSpecifier:1,ActualMethodParameter:3,ObjectCreationStatement:1,"
6,095,095.Money,baseline,Main.java,"public class Main {\n    public static void main(String[] args) {\n        // write testcode here\n    }\n}
",
6,095,095.Money,baseline,Money.java,"public class Money {\n    private final int euros;\n    private final int cents;\n    public Money(int euros, int cents) {\n        this.euros = euros;\n        this.cents = cents;\n    }\n    public int euros() {\n        return euros;\n    }\n    public int cents() {\n        return cents;\n    }\n    public String toString() {\n        String zero = """";\n        if (cents < 10) {\n            zero = ""0"";\n        }\n        return euros + ""."" + zero + cents + ""e"";\n    }\n}
",
6,095,095.Money,solution,Main.java,"public class Main {\n    public static void main(String[] args) {\n        // write testcode here\n    }\n}
","PublicClassSpecifier:1,StaticMethodSpecifier:1,PublicMethodSpecifier:1,MethodDefinition:1,VoidDataType:1,ClassDefinition:1,FormalMethodParameter:1,"
6,095,095.Money,solution,Money.java,"public class Money {\n    private final int euros;\n    private final int cents;\n    public Money(int euros, int cents) {\n        this.euros = euros;\n        this.cents = cents;\n    }\n    public int euros() {\n        return euros;\n    }\n    public int cents() {\n        return cents;\n    }\n    public String toString() {\n        String zero = """";\n        if (cents < 10) {\n            zero = ""0"";\n        }\n        return euros + ""."" + zero + cents + ""e"";\n    }\n    public Money plus(Money added) {\n        int euroSum = euros + added.euros();\n        int centSum = cents + added.cents();\n        if (centSum > 99) {\n            centSum -= 100;\n            euroSum++;\n        }\n        return new Money(euroSum, centSum);\n    }\n    public boolean less(Money compared) {\n        return (100 * euros + cents) < (100 * compared.euros() + compared.cents());\n    }\n    public Money minus(Money decremented) {\n        int euroDifference = euros - decremented.euros();\n        int centDifference = cents - decremented.cents();\n        if (centDifference < 0) {\n            centDifference += 100;\n            euroDifference--;\n        }\n        if (euroDifference < 0) {\n            return new Money(0, 0);\n        }\n        return new Money(euroDifference, centDifference);\n    }\n}
","ConstructorDefinition:1,StringAddition:1,ClassDefinition:1,FinalFieldSpecifier:2,FormalMethodParameter:4,SubtractExpression:2,StringDataType:4,IfStatement:4,LessExpression:4,MethodDefinition:6,InstanceField:2,GreaterExpression:1,ReturnStatement:7,PostDecrementExpression:1,SimpleVariable:2,ConstructorCall:3,BooleanDataType:1,SimpleAssignmentExpression:8,AddAssignmentExpression:1,PublicClassSpecifier:1,PostIncrementExpression:1,PublicMethodSpecifier:6,MultiplyExpression:1,StringVariable:1,ThisReference:2,PublicConstructorSpecifier:1,InstanceFieldInvocation:2,StringLiteral:3,AddExpression:3,MinusAssignmentExpression:1,IntDataType:9,StringInitializationStatement:1,OverridingToString:1,ObjectMethodInvocation:5,PrivateFieldSpecifier:2,ActualMethodParameter:3,ObjectCreationStatement:3,"
6,096,096.SumOfArray,baseline,Main.java,"public class Main {\n    public static void main(String[] args) {\n        // test method here\n        int[] array = {5, 1, 3, 4, 2};\n        System.out.println(sum(array));\n    }\n    public static int sum(int[] array) {\n        // Write code here\n        return 0;\n    }\n}
",
6,096,096.SumOfArray,solution,Main.java,"public class Main {\n    public static void main(String[] args) {\n        // test method here\n        int[] array = {5, 1, 3, 4, 2};\n        System.out.println(sum(array));\n    }\n    public static int sum(int[] array) {\n        // Write code here\n        int sum = 0;\n        for (int i = 0; i < array.length; i++) {\n            sum = sum + array[i];\n        }\n        return sum;\n    }\n}
","SimpleAssignmentExpression:4,PublicClassSpecifier:1,PostIncrementExpression:1,PublicMethodSpecifier:2,java.lang.System.out.println:1,ArrayLength:1,ClassDefinition:1,FormalMethodParameter:2,StaticMethodSpecifier:2,ArrayInitializationStatement:1,LessExpression:1,AddExpression:1,MethodDefinition:2,ArrayVariable:1,IntDataType:4,VoidDataType:1,ReturnStatement:1,ArrayDataType:1,ForStatement:1,ActualMethodParameter:1,ArrayElement:1,ArrayInitializer:1,"
6,097,097.ElegantPrinting,baseline,Main.java,"public class Main {\n    public static void main(String[] args) {\n        // test method here\n        int[] array = {5, 1, 3, 4, 2};\n        printElegantly(array);\n    }\n    public static void printElegantly(int[] array) {\n        // Write code here\n    }\n}
",
6,097,097.ElegantPrinting,solution,Main.java,"public class Main {\n    public static void main(String[] args) {\n        // test method here\n        int[] array = {5, 1, 3, 4, 2};\n        printElegantly(array);\n    }\n    public static void printElegantly(int[] array) {\n        // Write code here\n        for (int i = 0; i < array.length; i++) {\n            System.out.print(array[i]);\n            if (i < (array.length - 1)) {\n                System.out.print("", "");\n            }\n        }\n        System.out.println();\n    }\n}
","ClassDefinition:1,FormalMethodParameter:2,SubtractExpression:1,StaticMethodSpecifier:2,LessExpression:2,IfStatement:1,StringDataType:1,MethodDefinition:2,ArrayVariable:1,ForStatement:1,ArrayElement:1,SimpleAssignmentExpression:2,PublicClassSpecifier:1,PostIncrementExpression:1,PublicMethodSpecifier:2,java.lang.System.out.println:1,ArrayLength:2,java.lang.System.out.print:2,ArrayInitializationStatement:1,StringLiteral:1,IntDataType:3,VoidDataType:2,ArrayDataType:1,ActualMethodParameter:3,ArrayInitializer:1,"
6,098,098.CopyAndReverse,baseline,Main.java,"public class Main {\n    public static void main(String[] args) {\n        // write testcode here\n    }\n}
",
6,098,098.CopyAndReverse,solution,Main.java,"import java.util.Arrays;\npublic class Main {\n    public static void main(String[] args) {\n        // write testcode here\n        int[] original = {1, 2, 3, 4};\n        int[] copied = copy(original);\n        // change the copy\n        copied[0] = 99;\n        // printing both\n        System.out.println( ""original: "" +Arrays.toString(original));\n        System.out.println( ""copied: "" +Arrays.toString(copied));               \n        System.out.println("""");\n        int[] reversed = reverseCopy(original);\n        // printing both\n        System.out.println( ""original: "" +Arrays.toString(original));\n        System.out.println( ""reversed: "" +Arrays.toString(reversed));        \n    }\n    public static int[] copy(int[] array){\n        int[] copy = new int[array.length];\n        for (int i = 0; i < copy.length; i++) {\n            copy[i] = array[i];            \n        }\n        return copy;\n    }\n    public static int[] reverseCopy(int[] array){\n        int[] reversed = new int[array.length];\n        for (int i = 0; i < reversed.length; i++) {\n            reversed[i] = array[array.length-1-i];            \n        }\n        return reversed;\n    }    \n}
","StringAddition:4,ImportStatement:1,ClassDefinition:1,FormalMethodParameter:3,ArrayCreationStatement:2,SubtractExpression:1,StaticMethodSpecifier:3,StringDataType:5,LessExpression:2,MethodDefinition:3,ArrayVariable:3,ReturnStatement:2,ForStatement:2,ArrayElement:3,SimpleAssignmentExpression:10,PublicClassSpecifier:1,PostIncrementExpression:2,PublicMethodSpecifier:3,java.lang.System.out.println:5,ArrayLength:5,ArrayInitializationStatement:1,StringLiteral:5,IntDataType:9,VoidDataType:1,ArrayDataType:5,ObjectMethodInvocation:4,ActualMethodParameter:7,ArrayInitializer:1,"
6,099,099.ArrayToStars,baseline,Main.java,"public class Main {\n    public static void main(String[] args) {\n        // test the method here\n        int[] array = {5, 1, 3, 4, 2};\n        printArrayAsStars(array);\n    }\n    public static void printArrayAsStars(int[] array) {\n        // write code here\n    }\n}
",
6,099,099.ArrayToStars,solution,Main.java,"public class Main {\n    public static void main(String[] args) {\n        // test the method here\n        int[] array = {5, 1, 3, 4, 2};\n        printArrayAsStars(array);\n    }\n    public static void printArrayAsStars(int[] array) {\n        // write code here\n        for (int i = 0; i < array.length; i++) {\n            int numberOfStars = array[i];\n            for (int j = 0; j < numberOfStars; j++) {\n                System.out.print(""*"");\n            }\n            System.out.println();\n        }\n    }\n}
","SimpleAssignmentExpression:4,PublicClassSpecifier:1,PostIncrementExpression:2,PublicMethodSpecifier:2,java.lang.System.out.println:1,ArrayLength:1,ClassDefinition:1,java.lang.System.out.print:1,FormalMethodParameter:2,StaticMethodSpecifier:2,ArrayInitializationStatement:1,LessExpression:2,StringDataType:1,StringLiteral:1,MethodDefinition:2,ArrayVariable:1,IntDataType:5,VoidDataType:2,ArrayDataType:1,ForStatement:2,ActualMethodParameter:2,ArrayElement:1,ArrayInitializer:1,"
6,100,100.NightSky,baseline,Main.java,"public class Main {\n    public static void main(String[] args) {\n        // Test your code here\n    }\n}
",
6,100,100.NightSky,solution,Main.java,"public class Main {\n    public static void main(String[] args) {\n        // Test your code here\n    }\n}
","PublicClassSpecifier:1,StaticMethodSpecifier:1,PublicMethodSpecifier:1,MethodDefinition:1,VoidDataType:1,ClassDefinition:1,FormalMethodParameter:1,"
6,100,100.NightSky,solution,NightSky.java,"import java.util.Random;\npublic class NightSky {\n    private double density;\n    private int width;\n    private int height;\n    private int starsInLastPrint;\n    public NightSky(double density) {\n        this(density, 20, 10);\n    }\n    public NightSky(int width, int height) {\n        this(0.1, width, height);\n    }\n    public NightSky(double density, int width, int height) {\n        this.density = density;\n        this.width = width;\n        this.height = height;\n    }\n    public void print() {\n        this.starsInLastPrint = 0;\n        for (int y = 0; y < this.height; y++) {\n            printLine();\n        }\n    }\n    public void printLine() {\n        Random random = new Random();\n        for (int x = 0; x < this.width; x++) {\n            double randomValue = random.nextDouble();\n            if (randomValue > this.density) {\n                System.out.print("" "");\n            } else {\n                System.out.print(""*"");\n                this.starsInLastPrint = this.starsInLastPrint + 1;\n            }\n        }\n        System.out.println("""");\n    }\n    public int starsInLastPrint() {\n        return starsInLastPrint;\n    }\n}
","ConstructorDefinition:3,ImportStatement:1,ClassDefinition:1,FormalMethodParameter:3,LessExpression:2,StringDataType:3,MethodDefinition:3,InstanceField:4,GreaterExpression:1,ReturnStatement:1,SimpleVariable:4,ForStatement:2,ConstructorCall:1,SimpleAssignmentExpression:9,PublicClassSpecifier:1,PostIncrementExpression:2,PublicMethodSpecifier:3,java.lang.System.out.println:1,IfElseStatement:1,ThisReference:8,PublicConstructorSpecifier:3,java.lang.System.out.print:2,InstanceFieldInvocation:8,StringLiteral:3,AddExpression:1,IntDataType:8,VoidDataType:2,DoubleDataType:4,ObjectMethodInvocation:1,PrivateFieldSpecifier:4,ActualMethodParameter:3,ObjectCreationStatement:1,"
6,101,101.Library,baseline,Main.java,"public class Main {\n    public static void main(String[] args) {\n        // test your program here\n    }\n}
",
6,101,101.Library,solution,Book.java,"public class Book {\n    private String title;\n    private String publisher;\n    private int year;\n    public Book(String title, String publisher, int year) {\n        this.title = title;\n        this.publisher = publisher;\n        this.year = year;\n    }\n    public String title() {\n        return title;\n    }\n    public String publisher() {\n        return publisher;\n    }\n    public int year() {\n        return year;\n    }\n    @Override\n    public String toString() {\n        return this.title + "", "" + this.publisher + "", "" + this.year;\n    }\n}
","SimpleAssignmentExpression:3,PublicClassSpecifier:1,PublicMethodSpecifier:4,ConstructorDefinition:1,StringAddition:1,StringVariable:2,ClassDefinition:1,ThisReference:4,PublicConstructorSpecifier:1,FormalMethodParameter:1,StringDataType:6,InstanceFieldInvocation:4,StringLiteral:1,IntDataType:3,MethodDefinition:4,InstanceField:3,ReturnStatement:4,OverridingToString:1,SimpleVariable:3,PrivateFieldSpecifier:3,"
6,101,101.Library,solution,Library.java,"import java.util.ArrayList;\npublic class Library {\n    private ArrayList<Book> books;\n    public Library() {\n        this.books = new ArrayList<Book>();\n    }\n    public void addBook(Book kirja) {\n        this.books.add(kirja);\n    }\n    public void printBooks() {\n        for (Book kirja : this.books) {\n            System.out.println(kirja);\n        }\n    }\n    public ArrayList<Book> searchByName(String title) {\n        return searchBook(title, null, -1);\n    }\n    public ArrayList<Book> searchByPublisher(String publisher) {\n        return searchBook(null, publisher, -1);\n    }\n    public ArrayList<Book> searchByYear(int year) {\n        return searchBook(null, null, year);\n    }\n    // apumetodi\n    public ArrayList<Book> searchBook(String title, String book, int year) {\n        ArrayList<Book> loydetyt = new ArrayList<Book>();\n        for (Book kirja : this.books) {\n            if (StringUtils.included(kirja.title(), title)\n                    || StringUtils.included(kirja.publisher(), book)\n                    || kirja.year() == year) {\n                loydetyt.add(kirja);\n            }\n        }\n        return loydetyt;\n    }\n}
","ConstructorDefinition:1,EqualExpression:1,ImportStatement:1,ClassDefinition:1,OrExpression:1,java.util.ArrayList:3,FormalMethodParameter:5,IfStatement:1,MethodDefinition:6,InstanceField:1,ReturnStatement:4,SimpleVariable:1,ForEachStatement:2,SimpleAssignmentExpression:2,PublicClassSpecifier:1,PublicMethodSpecifier:6,java.lang.System.out.println:1,ThisReference:4,PublicConstructorSpecifier:1,GenericObjectCreationStatement:2,InstanceFieldInvocation:4,IntDataType:2,VoidDataType:2,ObjectMethodInvocation:5,PrivateFieldSpecifier:1,ActualMethodParameter:8,"
6,101,101.Library,solution,Main.java,"public class Main {\n    public static void main(String[] args) {\n        // test your program here\n    }\n}
","PublicClassSpecifier:1,StaticMethodSpecifier:1,PublicMethodSpecifier:1,MethodDefinition:1,VoidDataType:1,ClassDefinition:1,FormalMethodParameter:1,"
6,101,101.Library,solution,StringUtils.java,"public class StringUtils {\n    public static boolean included(String word, String searched) {\n        if (word == null || searched == null) {\n            return false;\n        }\n        word = word.trim();\n        searched = searched.trim();\n        word = word.toUpperCase();\n        searched = searched.toUpperCase();\n        return word.contains(searched);\n    }\n}
","SimpleAssignmentExpression:4,PublicClassSpecifier:1,PublicMethodSpecifier:1,EqualExpression:1,False:1,ClassDefinition:1,OrExpression:1,FormalMethodParameter:1,StaticMethodSpecifier:1,IfStatement:1,null:1,MethodDefinition:1,ReturnStatement:2,BooleanDataType:1,ObjectMethodInvocation:5,ActualMethodParameter:1,"
6,102,102.GradeDistribution,baseline,Main.java,"import java.util.Scanner;\npublic class Main {\n    public static void main(String[] args) {\n        Scanner lukija = new Scanner(System.in);\n        // implement your program here\n        // do not put all to one method/class but rather design a proper structure to your program\n        // Your program should use only one Scanner object, i.e., it is allowed to call \n        // new Scanner only once. If you need scanner in multiple places, you can pass it as parameter\n    }\n}
",
6,102,102.GradeDistribution,solution,GradeDistribution.java,"public class GradeDistribution {\n    private int[] grades;\n    public GradeDistribution() {\n        grades = new int[6];\n    }\n    public void addAScore(int score) {\n        if (score < 0 || score > 60) {\n            return;\n        }\n        int theGrade = grade(score);\n        grades[ theGrade]++;\n    }\n    public void tulosta() {\n        System.out.println(""Grade distribution:"");\n        for (int i = 5; i >= 0; i--) {\n            System.out.println(i + "": "" + stars(grades[i]));\n        }\n        System.out.println(""Acceptance percentage: "" + acceptancePercentage());\n    }\n    //  since the following are only to internal use, those have been defined as private\n    private String stars(int n) {\n        String tahdet = """";\n        for (int i = 0; i < n; i++) {\n            tahdet += ""*"";\n        }\n        return tahdet;\n    }\n    private int grade(int score) {\n        if (score < 30) {\n            return 0;\n        }\n        if (score < 35) {\n            return 1;\n        }\n        if (score < 40) {\n            return 2;\n        }\n        if (score < 45) {\n            return 3;\n        }\n        if (score < 50) {\n            return 4;\n        }\n        return 5;\n    }\n    private double acceptancePercentage() {\n        double all = 0;\n        for (int number : grades) {\n            all += number;\n        }\n        double failed= grades[0];\n        return 100 * (all - failed) / all;\n    }\n}
","GreaterEqualExpression:1,ConstructorDefinition:1,StringAddition:2,PrivateMethodSpecifier:3,ClassDefinition:1,OrExpression:1,FormalMethodParameter:3,SubtractExpression:1,IfStatement:6,LessExpression:7,StringDataType:6,MethodDefinition:5,InstanceField:1,GreaterExpression:1,ReturnStatement:8,PostDecrementExpression:1,SimpleVariable:1,ForStatement:2,ArrayElement:3,ForEachStatement:1,SimpleAssignmentExpression:7,AddAssignmentExpression:2,PublicClassSpecifier:1,PostIncrementExpression:2,PublicMethodSpecifier:2,java.lang.System.out.println:3,MultiplyExpression:1,StringVariable:1,PublicConstructorSpecifier:1,DivideExpression:1,StringLiteral:5,IntDataType:9,VoidDataType:2,StringInitializationStatement:1,DoubleDataType:3,ArrayDataType:1,PrivateFieldSpecifier:1,ActualMethodParameter:4,"
6,102,102.GradeDistribution,solution,Main.java,"import java.util.Scanner;\npublic class Main {\n    public static void main(String[] args) {\n        Scanner lukija = new Scanner(System.in);\n        // implement your program here\n        // do not put all to one method/class but rather design a proper structure to your program\n        // Your program should use only one Scanner object, i.e., it is allowed to call \n        // new Scanner only once. If you need scanner in multiple places, you can pass it as parameter\n        GradeDistribution distribution = new GradeDistribution();\n        System.out.println(""Type exam scores, -1 completes: "");\n        while (true) {\n            int luku = Integer.parseInt(lukija.nextLine());\n            if (luku == -1) {\n                break;\n            }\n            distribution.addAScore(luku);\n        }\n        distribution.tulosta();\n    }\n}
","SimpleAssignmentExpression:3,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:1,EqualExpression:1,True:1,ImportStatement:1,WhileStatement:1,ClassDefinition:1,java.lang.Integer.parseInt:1,FormalMethodParameter:1,StaticMethodSpecifier:1,StringDataType:1,IfStatement:1,StringLiteral:1,MethodDefinition:1,IntDataType:1,VoidDataType:1,ConstructorCall:2,ObjectMethodInvocation:3,ActualMethodParameter:4,ObjectCreationStatement:2,"
6,103,103.Birdwatcher,baseline,Main.java,"public class Main {  \n    public static void main(String[] args) {\n    // implement your program here\n    // do not put all to one method/class but rather design a proper structure to your program\n    // Your program should use only one Scanner object, i.e., it is allowed to call \n    // new Scanner only once. If you need scanner in multiple places, you can pass it as parameter\n    }\n}
",
6,103,103.Birdwatcher,solution,Bird.java,"public class Bird {\n    private String name;\n    private String latinName;\n    private int observations;\n    public Bird(String name, String latinName) {\n        this.name = name;\n        this.latinName = latinName;\n        this.observations = 0;\n    }\n    public String name() {\n        return this.name;\n    }\n    public void observe() {\n        this.observations++;\n    }\n    public String toString() {\n        return this.name+"" (""+this.latinName+""): ""+this.observations+"" observations"";\n    }\n}
","SimpleAssignmentExpression:3,PublicClassSpecifier:1,PostIncrementExpression:1,PublicMethodSpecifier:3,ConstructorDefinition:1,StringAddition:1,StringVariable:2,ClassDefinition:1,ThisReference:6,PublicConstructorSpecifier:1,FormalMethodParameter:1,StringDataType:5,InstanceFieldInvocation:6,StringLiteral:1,IntDataType:1,MethodDefinition:3,InstanceField:3,VoidDataType:1,ReturnStatement:2,OverridingToString:1,SimpleVariable:3,PrivateFieldSpecifier:3,"
6,103,103.Birdwatcher,solution,BirdDatabase.java,"import java.util.ArrayList;\npublic class BirdDatabase {\n    private ArrayList<Bird> birds;\n    public BirdDatabase() {\n        birds = new ArrayList<Bird>();\n    }\n    public boolean observe(String name) {\n        for (Bird bird : birds) {\n            if (name.equals(bird.name())) {\n                bird.observe();\n                return true;\n            }\n        }\n        return false;\n    }\n    public void addBird(String name, String latinName) {\n        birds.add(new Bird(name, latinName));\n    }\n    public String showBird(String name) {\n        for (Bird bird : birds) {\n            if (name.equals(bird.name())) {\n                return bird.toString();\n            }\n        }\n        return null;\n    }\n    public String statistics() {\n        String stats = """";\n        for (Bird bird : birds) {\n            stats = stats+bird.toString()+""\n"";\n        }\n        return stats;\n    }\n}
","ConstructorDefinition:1,True:1,ImportStatement:1,False:1,ClassDefinition:1,java.util.ArrayList:2,FormalMethodParameter:3,IfStatement:2,StringDataType:2,MethodDefinition:4,InstanceField:1,ReturnStatement:4,SimpleVariable:1,BooleanDataType:1,ConstructorCall:1,java.lang.String.equals:2,ForEachStatement:2,SimpleAssignmentExpression:1,PublicClassSpecifier:1,PublicMethodSpecifier:4,PublicConstructorSpecifier:1,GenericObjectCreationStatement:1,VoidDataType:1,ObjectMethodInvocation:5,PrivateFieldSpecifier:1,ActualMethodParameter:3,ObjectCreationStatement:1,"
