Week,Topic,Subtopic,,ContentType,Content,concepts
4,Object-oriented programming,The Person class grows,8,code_sample,"public static void main(String[] args) {\n        Person bob = new Person(""bob"");\n        Person andy = new Person(""andy"");\n\n        int i = 0;\n        while ( i < 30 ) {\n            bob.becomeOlder();\n            i++;\n        }\n\n        andy.becomeOlder();\n\n        System.out.println("""");\n\n        if ( andy.isAdult() ) {\n            System.out.println( andy.getName() + "" is an adult"" );\n        } else {\n            System.out.println( andy.getName() + "" is a minor"" );\n        }\n\n        if ( bob.isAdult() ) {\n            System.out.println( bob.getName() + "" is an adult"" );\n        } else {\n            System.out.println( bob.getName() + "" is a minor"" );\n        }\n    }","SimpleAssignmentExpression:3,PublicClassSpecifier:1,PostIncrementExpression:1,PublicMethodSpecifier:1,java.lang.System.out.println:5,IfElseStatement:2,StringAddition:4,WhileStatement:1,ClassDefinition:1,StringDataType:7,LessExpression:1,StringLiteral:7,MethodDefinition:1,IntDataType:1,VoidDataType:1,SimpleVariable:1,ArrayDataType:1,ConstructorCall:2,ObjectMethodInvocation:8,ActualMethodParameter:7,ObjectCreationStatement:2,"
4,Object-oriented programming,toString,8,code_sample,"public class Person {\n    // ...\n\n    public String toString() {\n        return this.name + "", age "" + this.age + "" years"";\n    }\n}","PublicClassSpecifier:1,StringDataType:2,InstanceFieldInvocation:1,StringLiteral:1,PublicMethodSpecifier:1,MethodDefinition:1,ReturnStatement:1,StringAddition:1,OverridingToString:1,ClassDefinition:1,ThisReference:1,"
4,Object-oriented programming,toString,8,code_sample,"public static void main(String[] args) {\n        Person bob = new Person(""Bob"");\n        Person andy = new Person(""Andy"");\n\n        int i = 0;\n        while ( i < 30 ) {\n            bob.becomeOlder();\n            i++;\n        }\n\n        andy.becomeOlder();\n\n        System.out.println( andy ); // same as System.out.println( andy.toString() ); \n        System.out.println( bob ); // same as System.out.println( bob.toString() ); \n    }","SimpleAssignmentExpression:3,PublicClassSpecifier:1,PostIncrementExpression:1,PublicMethodSpecifier:1,java.lang.System.out.println:2,WhileStatement:1,ClassDefinition:1,StringDataType:2,LessExpression:1,StringLiteral:2,MethodDefinition:1,IntDataType:1,VoidDataType:1,SimpleVariable:1,ArrayDataType:1,ConstructorCall:2,ObjectMethodInvocation:2,ActualMethodParameter:4,ObjectCreationStatement:2,"
4,Object-oriented programming,toString,8,code_sample,"System.out.println( andy );","PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:1,MethodDefinition:1,VoidDataType:1,ClassDefinition:1,ActualMethodParameter:1,"
4,Object-oriented programming,toString,8,code_sample,"System.out.println( andy.toString() );","PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:1,MethodDefinition:1,VoidDataType:1,ClassDefinition:1,ObjectMethodInvocation:1,ActualMethodParameter:1,"
4,Object-oriented programming,toString,8,problem_77,"Lyyra-card",
4,Object-oriented programming,More methods,8,code_sample,"public class Person {\n    private String name;\n    private int age;\n    private int weight;\n    private int height;\n\n    public Person(String initialName) {\n        this.age = 0;\n        this.name = initialName;\n        this.weight = 0;\n        this.height = 0;\n    }\n\n    public void setHeight(int newHeight) {\n        this.height = newHeight;\n    }\n\n    public void setWeight(int newWeight) {\n        this.weight = newWeight;\n    }\n\n    public double bodyMassIndex(){\n        double heightDividedByHundred = this.height / 100.0;\n        return this.weight / ( heightDividedByHundred * heightDividedByHundred );\n    }\n\n    // ...\n}","SimpleAssignmentExpression:7,PublicClassSpecifier:1,PublicMethodSpecifier:3,MultiplyExpression:1,ConstructorDefinition:1,StringVariable:1,ClassDefinition:1,ThisReference:8,PublicConstructorSpecifier:1,FormalMethodParameter:3,StringDataType:1,InstanceFieldInvocation:8,DivideExpression:2,IntDataType:5,MethodDefinition:3,InstanceField:4,VoidDataType:2,ReturnStatement:1,DoubleDataType:2,SimpleVariable:4,PrivateFieldSpecifier:4,"
4,Object-oriented programming,More methods,8,code_sample,"public static void main(String[] args) {\n    Person matti = new Person(""Matti"");\n    Person john = new Person(""John"");\n\n    matti.setHeight(180);\n    matti.setWeight(86);\n\n    john.setHeight(175);\n    john.setWeight(64);\n\n    System.out.println(matti.getName() + "", body mass index: "" + matti.bodyMassIndex());\n    System.out.println(john.getName() + "", body mass index: "" + john.bodyMassIndex());\n}","SimpleAssignmentExpression:2,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:2,StringAddition:2,ClassDefinition:1,StringDataType:4,StringLiteral:4,MethodDefinition:1,VoidDataType:1,SimpleVariable:1,ArrayDataType:1,ConstructorCall:2,ObjectMethodInvocation:6,ActualMethodParameter:8,ObjectCreationStatement:2,"
4,Object-oriented programming,Object variable and parameter with identical name,8,code_sample,"public void setHeight(int newHeight) {\n    this.height = newHeight;\n}","SimpleAssignmentExpression:1,PublicClassSpecifier:1,InstanceFieldInvocation:1,PublicMethodSpecifier:1,MethodDefinition:1,IntDataType:1,VoidDataType:1,ClassDefinition:1,SimpleVariable:1,ThisReference:1,"
4,Object-oriented programming,Object variable and parameter with identical name,8,code_sample,"public void setHeight(int height) {\n    this.height = height;\n}","SimpleAssignmentExpression:1,PublicClassSpecifier:1,InstanceFieldInvocation:1,PublicMethodSpecifier:1,MethodDefinition:1,IntDataType:1,VoidDataType:1,ClassDefinition:1,SimpleVariable:1,ThisReference:1,"
4,Object-oriented programming,Object variable and parameter with identical name,8,code_sample,"public void setHeight(int height) {\n    // DOES NOT WORK!\n    height = height;\n    // this just assigns the value of the parameter to the parameter itself\n}","SimpleAssignmentExpression:1,PublicClassSpecifier:1,PublicMethodSpecifier:1,MethodDefinition:1,IntDataType:1,VoidDataType:1,ClassDefinition:1,SimpleVariable:1,"
4,Object-oriented programming,Contolling the number of decimals when printing a float,8,code_sample,"System.out.println(matti.getName() + "", body mass index: "" + String.format( ""%.2f"", matti.bodyMassIndex()));\nSystem.out.println(john.getName() + "", body mass index: "" + String.format( ""%.2f"", john.bodyMassIndex()));","PublicClassSpecifier:1,StringDataType:2,StringLiteral:2,PublicMethodSpecifier:1,java.lang.System.out.println:2,MethodDefinition:1,VoidDataType:1,StringAddition:2,ClassDefinition:1,ObjectMethodInvocation:2,ActualMethodParameter:2,"
4,Object-oriented programming,Contolling the number of decimals when printing a float,8,problem_78,"Clock using a counter",
4,Object-oriented programming,Calling other methods within an object,8,code_sample,"public String toString() {\n    return this.name + "", age "" + this.age + "" years, my body mass index is "" + this.bodyMassIndex();\n}","PublicClassSpecifier:1,StringDataType:1,InstanceFieldInvocation:1,StringLiteral:1,PublicMethodSpecifier:1,MethodDefinition:1,VoidDataType:1,ReturnStatement:1,StringAddition:1,ClassDefinition:1,ThisReference:1,ObjectMethodInvocation:1,"
4,Object-oriented programming,Calling other methods within an object,8,code_sample,"public String toString() {\n    return this.name + "", age "" + this.age + "" years, my body mass index is "" + bodyMassIndex();\n}","PublicClassSpecifier:1,StringDataType:1,InstanceFieldInvocation:1,StringLiteral:1,PublicMethodSpecifier:1,MethodDefinition:1,VoidDataType:1,ReturnStatement:1,StringAddition:1,ClassDefinition:1,ThisReference:1,"
4,Object-oriented programming,Calling other methods within an object,8,problem_79,"NumberStatistics",
4,Randomness,-,8,code_sample,"import java.util.Random;\n\npublic class Randomizing {\n    public static void main(String[] args) {\n        Random randomizer = new Random(); // creates a random number generator\n        int i = 0;\n\n        while (i < 10) {\n            // Generates and prints out a new random number on each round of the loop\n            System.out.println(randomizer.nextInt(10));\n            i++;\n        }\n    }\n}","SimpleAssignmentExpression:2,PublicClassSpecifier:1,PostIncrementExpression:1,PublicMethodSpecifier:1,java.lang.System.out.println:1,ImportStatement:1,WhileStatement:1,ClassDefinition:1,FormalMethodParameter:1,StaticMethodSpecifier:1,LessExpression:1,MethodDefinition:1,IntDataType:1,VoidDataType:1,ConstructorCall:1,ObjectMethodInvocation:1,ActualMethodParameter:1,ObjectCreationStatement:1,"
4,Randomness,-,8,code_sample,"import java.util.ArrayList;\nimport java.util.Random;\n\npublic class WeatherForecaster {\n    private Random random;\n\n    public WeatherForecaster() {\n        this.random = new Random();\n    }\n\n    public String forecastWeather() {\n        double probability = this.random.nextDouble();\n\n        if (probability <= 0.1) {\n            return ""Sleet"";\n        } else if (probability <= 0.4) { // 0.1 + 0.3\n            return ""Snow"";\n        } else { // the rest, 1.0 - 0.4 = 0.6\n            return ""Sunny"";\n        }\n    }\n\n    public int forecastTemperature() {\n        return (int) ( 4 * this.random.nextGaussian() - 3 );\n    }\n}","IfElseIfStatement:1,ConstructorDefinition:1,ImportStatement:2,ClassDefinition:1,java.util.ArrayList:1,LessEqualExpression:2,SubtractExpression:1,StringDataType:4,MethodDefinition:2,InstanceField:1,ReturnStatement:4,SimpleVariable:1,ConstructorCall:1,SimpleAssignmentExpression:2,PublicClassSpecifier:1,PublicMethodSpecifier:2,MultiplyExpression:1,IfElseStatement:1,ThisReference:3,PublicConstructorSpecifier:1,ExplicitTypeCasting:1,InstanceFieldInvocation:3,StringLiteral:3,IntDataType:2,DoubleDataType:1,ObjectMethodInvocation:2,PrivateFieldSpecifier:1,ObjectCreationStatement:1,"
4,Randomness,-,8,code_sample,"public int forecastTemperature() {\n    return (int) ( 4 * this.random.nextGaussian() - 3 );\n}","PublicClassSpecifier:1,PublicMethodSpecifier:1,MultiplyExpression:1,ClassDefinition:1,ThisReference:1,SubtractExpression:1,ExplicitTypeCasting:1,InstanceFieldInvocation:1,MethodDefinition:1,IntDataType:1,VoidDataType:1,ReturnStatement:1,ObjectMethodInvocation:1,"
4,Randomness,-,8,code_sample,"public class Program {\n\n    public static void main(String[] args) {\n        WeatherForecaster forecaster = new WeatherForecaster();\n\n        // Use a list to help you organise things\n        ArrayList<String> days = new ArrayList<String>();\n        Collections.addAll(days, ""Mon"", ""Tue"", ""Wed"", ""Thu"", ""Fri"", ""Sat"", ""Sun"");\n\n        System.out.println(""Weather forecast for the next week:"");\n        for(String day : days) {\n            String weatherForecast = forecaster.forecastWeather();\n            int temperatureForecast = forecaster.forecastTemperature();\n\n            System.out.println(day + "": "" + weatherForecast + "" "" + temperatureForecast + "" degrees."");\n        }\n    }\n}","SimpleAssignmentExpression:4,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:2,StringAddition:1,StringVariable:1,ClassDefinition:1,FormalMethodParameter:1,java.util.ArrayList:1,GenericObjectCreationStatement:1,StaticMethodSpecifier:1,StringDataType:5,StringLiteral:3,MethodDefinition:1,IntDataType:1,VoidDataType:1,ConstructorCall:1,ObjectMethodInvocation:3,ActualMethodParameter:3,ObjectCreationStatement:1,ForEachStatement:1,"
4,Randomness,-,8,problem_80,"Rolling the dice",
4,Randomness,-,8,problem_81,"Password randomizer",
4,Randomness,-,8,problem_82,"Lottery",
4,Randomness,-,8,problem_83,"Game logic for Hangman",
5,More about objects and classes,Multiple constructors,8,code_sample,"public class Person {\n\n    private String name;\n    private int age;\n    private int height;\n    private int weight;\n\n     public Person(String name) {\n        this.name = name;\n        this.age = 0;\n        this.weight = 0;\n        this.height = 0;\n    }\n\n    public void printPerson() {\n        System.out.println(this.name + "" I am "" + this.age + "" years old"");\n    }\n\n    public void becomeOlder() {\n        this.age++;\n    }\n\n    public boolean adult(){\n        if ( this.age < 18 ) {\n            return false;\n        }\n\n        return true;\n    }\n\n    public double weightIndex(){\n        double heightInMeters = this.height/100.0;\n\n        return this.weight / (heightInMeters*heightInMeters);\n    }\n\n    public String toString(){\n        return this.name + "" I am "" + this.age + "" years old, my weight index is "" + this.weightindex();\n    }\n\n    public void setHeight(int height){\n        this.height = height;\n    }\n\n    public int getHeight(){\n        return this.height;\n    }\n\n    public int getWeight() {\n        return this.weight;\n    }\n\n    public void setWeight(int weight) {\n        this.weight = weight;\n    }\n\n    public String getName(){\n        return this.name;\n    }\n}","ConstructorDefinition:1,StringAddition:2,True:1,False:1,ClassDefinition:1,FormalMethodParameter:3,StringDataType:5,IfStatement:1,LessExpression:1,MethodDefinition:10,InstanceField:4,ReturnStatement:7,SimpleVariable:4,BooleanDataType:1,SimpleAssignmentExpression:7,PublicClassSpecifier:1,PostIncrementExpression:1,PublicMethodSpecifier:10,java.lang.System.out.println:1,MultiplyExpression:1,StringVariable:1,ThisReference:15,PublicConstructorSpecifier:1,InstanceFieldInvocation:15,DivideExpression:2,StringLiteral:2,IntDataType:7,VoidDataType:4,DoubleDataType:2,OverridingToString:1,ObjectMethodInvocation:1,PrivateFieldSpecifier:4,ActualMethodParameter:1,"
5,More about objects and classes,Multiple constructors,8,code_sample,"public Person(String name) {\n    this.name = name;\n    this.age = 0;\n    this.weight = 0;\n    this.height = 0;\n}","SimpleAssignmentExpression:4,PublicClassSpecifier:1,ObjectVariable:1,InstanceFieldInvocation:4,PublicMethodSpecifier:1,MethodDefinition:1,VoidDataType:1,ClassDefinition:1,SimpleVariable:1,ThisReference:4,"
5,More about objects and classes,Multiple constructors,8,code_sample,"public Person(String name) {\n    this.name = name;\n    this.age = 0;\n    this.weight = 0;\n    this.height = 0;\n}\n\npublic Person(String name, int age) {\n    this.name = name;\n    this.age = age;\n    this.weight = 0;\n    this.height = 0;\n}","SimpleAssignmentExpression:8,PublicClassSpecifier:1,ObjectVariable:2,InstanceFieldInvocation:8,PublicMethodSpecifier:1,MethodDefinition:1,IntDataType:1,VoidDataType:1,ClassDefinition:1,SimpleVariable:2,ThisReference:8,"
5,More about objects and classes,Multiple constructors,8,code_sample,"public static void main(String[] args) {\n    Person pekka = new Person(""Pekka"", 24);\n    Person esko = new Person(""Esko"");\n\n    System.out.println( pekka );\n    System.out.println( esko );\n}","SimpleAssignmentExpression:2,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:2,ClassDefinition:1,StringDataType:2,StringLiteral:2,MethodDefinition:1,VoidDataType:1,SimpleVariable:1,ArrayDataType:1,ConstructorCall:2,ActualMethodParameter:4,ObjectCreationStatement:2,"
5,More about objects and classes,Calling your own constructor,8,code_sample,"public Person(String name) {\n    this(name, 0);  // run here the other constructor's code and set the age parameter to 0\n}\n\npublic Person(String name, int age) {\n    this.name = name;\n    this.age = age;\n    this.weight = 0;\n    this.height = 0;\n}","SimpleAssignmentExpression:4,PublicClassSpecifier:1,ObjectVariable:2,InstanceFieldInvocation:4,PublicMethodSpecifier:1,MethodDefinition:1,IntDataType:1,VoidDataType:1,ClassDefinition:1,SimpleVariable:2,ThisReference:4,"
5,More about objects and classes,Overloading a method,8,code_sample,"public void becomeOlder() {\n    this.age = this.age + 1;\n}\n\npublic void becomeOlder(int years) {\n    this.age = this.age + years;\n}","SimpleAssignmentExpression:2,PublicClassSpecifier:1,InstanceFieldInvocation:2,PublicMethodSpecifier:1,AddExpression:2,MethodDefinition:1,IntDataType:1,VoidDataType:2,ClassDefinition:1,ThisReference:2,SimpleVariable:1,"
5,More about objects and classes,Overloading a method,8,code_sample,"public static void main(String[] args) {\n    Person pekka = new Person(""Pekka"", 24);\n\n    System.out.println(pekka);\n    pekka.becomeOlder();\n    System.out.println(pekka);\n    pekka.becomeOlder(10);\n    System.out.println(pekka);\n}","SimpleAssignmentExpression:1,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:3,ClassDefinition:1,StringDataType:1,StringLiteral:1,MethodDefinition:1,VoidDataType:1,SimpleVariable:1,ArrayDataType:1,ConstructorCall:1,ObjectMethodInvocation:2,ActualMethodParameter:5,ObjectCreationStatement:1,"
5,More about objects and classes,Overloading a method,8,code_sample,"public void becomeOlder() {\n    this.becomeOlder(1);\n}\n\npublic void becomeOlder(int years) {\n    this.age = this.age + years;\n}","SimpleAssignmentExpression:1,PublicClassSpecifier:1,PublicMethodSpecifier:1,ClassDefinition:1,ThisReference:1,InstanceFieldInvocation:1,AddExpression:1,MethodDefinition:1,IntDataType:1,VoidDataType:2,ObjectMethodInvocation:1,SimpleVariable:1,ActualMethodParameter:1,"
5,More about objects and classes,Overloading a method,8,problem_84,"Overloaded counter",
5,More about objects and classes,Object is at the end of a wire,8,code_sample,"public static void main(String[] args) {\n    Person pekka = new Person(""Pekka"", 24);\n\n    System.out.println( pekka );\n}","SimpleAssignmentExpression:1,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:1,ClassDefinition:1,StringDataType:1,StringLiteral:1,MethodDefinition:1,VoidDataType:1,SimpleVariable:1,ArrayDataType:1,ConstructorCall:1,ActualMethodParameter:2,ObjectCreationStatement:1,"
5,More about objects and classes,Object is at the end of a wire,8,code_sample,"public static void main(String[] args) {\n    Person pekka = new Person(""Pekka"", 24);\n\n    System.out.println( pekka );\n\n    Person person = pekka;\n    person.becomeOlder(25);\n\n    System.out.println( pekka );\n}","SimpleAssignmentExpression:2,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:2,ClassDefinition:1,StringDataType:1,StringLiteral:1,MethodDefinition:1,VoidDataType:1,SimpleVariable:1,ArrayDataType:1,ConstructorCall:1,ObjectMethodInvocation:1,ActualMethodParameter:4,ObjectCreationStatement:1,"
5,More about objects and classes,Object is at the end of a wire,8,code_sample,"public static void main(String[] args) {\n    Person pekka = new Person(""Pekka"", 24);\n\n    System.out.println( pekka );\n\n    Person person = pekka;\n    person.becomeOlder(25);\n\n    System.out.println( pekka );\n\n    pekka = new Person(""Pekka Mikkola"", 24);\n    System.out.println( pekka );\n}","SimpleAssignmentExpression:3,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:3,ClassDefinition:1,StringDataType:2,StringLiteral:2,MethodDefinition:1,VoidDataType:1,SimpleVariable:1,ArrayDataType:1,ConstructorCall:2,ObjectMethodInvocation:1,ActualMethodParameter:6,ObjectCreationStatement:2,"
5,More about objects and classes,Object is at the end of a wire,8,code_sample,"public static void main(String[] args) {\n    Person pekka = new Person(""Pekka"", 24);\n\n    System.out.println( pekka );\n\n    Person person = pekka;\n    person.becomeOlder(25);\n\n    System.out.println( pekka );\n\n    pekka = new Person(""Pekka Mikkola"", 24);\n    System.out.println( pekka );\n\n    person = null;\n    System.out.println( person );\n}","SimpleAssignmentExpression:4,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:4,ClassDefinition:1,StringDataType:2,StringLiteral:2,MethodDefinition:1,VoidDataType:1,SimpleVariable:1,ArrayDataType:1,ConstructorCall:2,ObjectMethodInvocation:1,ActualMethodParameter:7,ObjectCreationStatement:2,"
5,More about objects and classes,Object is at the end of a wire,8,code_sample,"public static void main(String[] args) {\n    Person pekka = new Person(""Pekka"", 24);\n\n    System.out.println( pekka );\n\n    Person person = null;\n    System.out.println( person.weightIndex() );\n}","SimpleAssignmentExpression:2,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:2,nullInitialization:1,ClassDefinition:1,StringDataType:1,StringLiteral:1,MethodDefinition:1,VoidDataType:1,SimpleVariable:1,ArrayDataType:1,ConstructorCall:1,ObjectMethodInvocation:1,ActualMethodParameter:3,ObjectCreationStatement:1,"
5,More about objects and classes,An object as a method parameter,8,code_sample,"public class WeightWatchersAssociation {\n    private double lowestWeightIndex;\n\n    public WeightWatchersAssociation(double indexLimit) {\n        this.lowestWeightIndex = indexLimit;\n    }\n\n}","SimpleAssignmentExpression:1,PublicClassSpecifier:1,InstanceFieldInvocation:1,InstanceField:1,ConstructorDefinition:1,DoubleDataType:2,ClassDefinition:1,SimpleVariable:1,ThisReference:1,PrivateFieldSpecifier:1,PublicConstructorSpecifier:1,FormalMethodParameter:1,"
5,More about objects and classes,An object as a method parameter,8,code_sample,"public class WeightWatchersAssociation {\n    // ...\n\n    public boolean isAcceptedAsMember(Person person) {\n        if ( person.weightIndex() < this.lowestWeightIndex ) {\n            return false;\n        }\n\n        return true;\n    }\n}","PublicClassSpecifier:1,PublicMethodSpecifier:1,True:1,False:1,ClassDefinition:1,ThisReference:1,FormalMethodParameter:1,IfStatement:1,LessExpression:1,InstanceFieldInvocation:1,MethodDefinition:1,ReturnStatement:2,BooleanDataType:1,ObjectMethodInvocation:1,"
5,More about objects and classes,An object as a method parameter,8,code_sample,"public static void main(String[] args) {\n    Person matti = new Person(""Matti"");\n    matti.setWeight(86);\n    matti.setHeight(180);\n\n    Person juhana = new Person(""Juhana"");\n    juhana.setWeight(64);\n    juhana.setHeight(172);\n\n    WeightWatchersAssociation kumpulasWeight = new WeightWatchersAssociation(25);\n\n    if ( kumpulasWeight.isAcceptedAsMember(matti) ) {\n        System.out.println( matti.getName() + "" is accepted as a member"");\n    } else {\n        System.out.println( matti.getName() + "" is not accepted as a member"");\n    }\n\n    if ( kumpulasWeight.isAcceptedAsMember(juhana) ) {\n        System.out.println( juhana.getName() + "" is accepted as a memberksi"");\n    } else {\n        System.out.println( juhana.getName() + "" is not accepted as a member"");\n    }\n}","SimpleAssignmentExpression:3,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:4,IfElseStatement:2,StringAddition:4,ClassDefinition:1,StringDataType:6,StringLiteral:6,MethodDefinition:1,VoidDataType:1,SimpleVariable:1,ArrayDataType:1,ConstructorCall:3,ObjectMethodInvocation:10,ActualMethodParameter:13,ObjectCreationStatement:3,"
5,More about objects and classes,An object as a method parameter,8,problem_85,"Reformatory",
5,More about objects and classes,An object as a method parameter,8,problem_86,"Lyyra card and Cash Register",
5,More about objects and classes,Another object of the same type as a parameter to a method,8,code_sample,"public class Person {\n\n    private String name;\n    private int age;\n    private int height;\n    private int weight;\n\n    // ...\n}","PublicClassSpecifier:1,StringDataType:1,IntDataType:3,InstanceField:4,StringVariable:1,ClassDefinition:1,SimpleVariable:4,PrivateFieldSpecifier:4,"
5,More about objects and classes,Another object of the same type as a parameter to a method,8,code_sample,"Person pekka = new Person(""Pekka"");\nPerson juhana = new Person(""Juhana"")\n\nif ( pekka.getAge() > juhana.getAge() ) {\n    System.out.println(pekka.getName() + "" is older than "" + juhana.getName());\n}","SimpleAssignmentExpression:2,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:1,StringAddition:1,ClassDefinition:1,StringDataType:3,IfStatement:1,StringLiteral:3,MethodDefinition:1,VoidDataType:1,GreaterExpression:1,ConstructorCall:2,ObjectMethodInvocation:2,ActualMethodParameter:3,ObjectCreationStatement:2,"
5,More about objects and classes,Another object of the same type as a parameter to a method,8,code_sample,"public static void main(String[] args) {\n    Person pekka = new Person(""Pekka"", 24);\n    Person antti = new Person(""Antti"", 22);\n\n    if (pekka.olderThan(antti)) {  //  same as pekka.olderThan(antti)==true\n        System.out.println(pekka.getName() + "" is older than "" + antti.getName());\n    } else {\n        System.out.println(pekka.getName() + "" isn't older than "" + antti.getName());\n    }\n}","SimpleAssignmentExpression:2,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:2,IfElseStatement:1,StringAddition:2,ClassDefinition:1,StringDataType:4,StringLiteral:4,MethodDefinition:1,VoidDataType:1,SimpleVariable:1,ArrayDataType:1,ConstructorCall:2,ObjectMethodInvocation:3,ActualMethodParameter:5,ObjectCreationStatement:2,"
5,More about objects and classes,Another object of the same type as a parameter to a method,8,code_sample,"public class Person {\n    // ...\n\n    public boolean olderThan(Person compared) {\n        if ( this.age > compared.age ) {\n            return true;\n        }\n\n        return false;\n    }\n}","PublicClassSpecifier:1,PublicMethodSpecifier:1,True:1,False:1,ClassDefinition:1,ThisReference:1,FormalMethodParameter:1,IfStatement:1,InstanceFieldInvocation:1,MethodDefinition:1,ConstantInvocation:1,GreaterExpression:1,ReturnStatement:2,BooleanDataType:1,"
5,More about objects and classes,The date as an object,8,code_sample,"public class MyDate {\n    private int day;\n    private int month;\n    private int year;\n\n    public MyDate(int day, int month, int year) {\n        this.day = day;\n        this.month = month;\n        this.year = year;\n    }\n\n    public String toString() {\n        return this.day + ""."" + this.month + ""."" + this.year;\n    }\n\n    public boolean earlier(MyDate compared) {\n        // first we'll compare years\n        if ( this.year < compared.year ) {\n            return true;\n        }\n\n        // if the years are the same, we'll compare the months\n        if ( this.year == compared.year && this.month < compared.month ) {\n            return true;\n        }\n\n        // years and months the same, we'll compare the days\n        if ( this.year == compared.year && this.month == compared.month &&\n                this.day < compared.day ) {\n            return true;\n        }\n\n        return false;\n    }\n}","ConstructorDefinition:1,StringAddition:1,EqualExpression:2,True:3,False:1,ClassDefinition:1,FormalMethodParameter:2,StringDataType:2,IfStatement:3,LessExpression:3,AndExpression:2,MethodDefinition:2,ConstantInvocation:4,InstanceField:3,ReturnStatement:5,SimpleVariable:3,BooleanDataType:1,SimpleAssignmentExpression:3,PublicClassSpecifier:1,PublicMethodSpecifier:2,ThisReference:8,PublicConstructorSpecifier:1,InstanceFieldInvocation:8,StringLiteral:1,IntDataType:4,OverridingToString:1,PrivateFieldSpecifier:3,"
5,More about objects and classes,The date as an object,8,code_sample,"public static void main(String[] args) {\n    MyDate p1 = new MyDate(14, 2, 2011);\n    MyDate p2 = new MyDate(21, 2, 2011);\n    MyDate p3 = new MyDate(1, 3, 2011);\n    MyDate p4 = new MyDate(31, 12, 2010);\n\n    System.out.println( p1 + "" earlier than "" + p2 + "": "" + p1.earlier(p2));\n    System.out.println( p2 + "" earlier than "" + p1 + "": "" + p2.earlier(p1));\n\n    System.out.println( p2 + "" earlier than "" + p3 + "": "" + p2.earlier(p3));\n    System.out.println( p3 + "" earlier than "" + p2 + "": "" + p3.earlier(p2));\n\n    System.out.println( p4 + "" earlier than "" + p1 + "": "" + p4.earlier(p1));\n    System.out.println( p1 + "" earlier than "" + p4 + "": "" + p1.earlier(p4));\n}","SimpleAssignmentExpression:4,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:6,StringAddition:6,ClassDefinition:1,StringDataType:6,StringLiteral:6,MethodDefinition:1,VoidDataType:1,SimpleVariable:1,ArrayDataType:1,ConstructorCall:4,ObjectMethodInvocation:6,ActualMethodParameter:10,ObjectCreationStatement:4,"
5,More about objects and classes,The date as an object,8,problem_87,"Apartment comparison",
5,More about objects and classes,Objects on a list,8,code_sample,"public static void main(String[] args) {\n    ArrayList<Person> teachers = new ArrayList<Person>();\n\n    // first we can take a person into a variable\n    Person teacher = new Person(""Juhana"");\n    // and then add it to the list\n    teachers.add(teacher);\n\n    // or we can create the object as we add it:\n    teachers.add( new Person(""Matti"") );\n    teachers.add( new Person(""Martin"") );\n\n    System.out.println(""teachers as newborns: "");\n    for ( Person prs : teachers ) {\n        System.out.println( prs );\n    }\n\n    for ( Person prs : teachers ) {\n        prs.becomeOlder( 30 );\n    }\n\n    System.out.println(""in 30 years: "");\n    for ( Person prs : teachers ) {\n        System.out.println( prs );\n    }\n}","SimpleAssignmentExpression:2,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:4,ClassDefinition:1,StringDataType:5,StringLiteral:5,MethodDefinition:1,VoidDataType:1,SimpleVariable:1,ArrayDataType:1,ConstructorCall:3,ObjectMethodInvocation:4,ActualMethodParameter:9,ObjectCreationStatement:3,ForEachStatement:3,"
5,More about objects and classes,Objects on a list,8,problem_88,"Students",
5,More about objects and classes,An object within an object,8,code_sample,"public class Person {\n    private String name;\n    private int age;\n    private int weight;\n    private int height;\n    private MyDate birthMyDate;\n\n    // ...","PublicClassSpecifier:1,StringDataType:1,IntDataType:3,InstanceField:5,StringVariable:1,ClassDefinition:1,SimpleVariable:5,PrivateFieldSpecifier:5,"
