course_id,AssignmentId,content_name,Topic,Code,Concepts
345,127,jConstants1,19,UNKNOWN,"FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,ConstantInitializationStatement:2.2052822744937375,DoubleDataType:1.1384493433104061,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,IntDataType:0.08763138849046424,DivideExpression:1.177536499929862,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,Constant:2.1578255201552907,SimpleAssignmentExpression:0.05942721691720237"
345,128,jConstants4,19,UNKNOWN,"InstanceField:1.1737516973270274,FormalMethodParameter:0.10118806469201419,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.105002293577833,ConstantInvocation:1.4785664955938433,DoubleDataType:2.149770712360963,SubtractExpression:0.44918271790863373,StaticFieldSpecifier:2.7593848049088066,ClassConstantInitializationStatement:2.7593848049088066,SimpleVariable:1.1047644701605974,ClassDefinition:0.0,MethodDefinition:0.026666277058518033,VoidDataType:0.02438593624841009,ExplicitTypeCasting:1.2481175742155695,ConstructorDefinition:0.7461727357708748,AddExpression:0.6580609267736252,ReturnStatement:0.7382038060995995,FinalFieldSpecifier:2.7593848049088066,PrivateFieldSpecifier:1.2498876929761575,PublicClassSpecifier:0.0024470055113494714,PublicMethodSpecifier:0.026666277058518033,IntDataType:0.18390430875913744,DivideExpression:1.177536499929862,PublicConstructorSpecifier:0.7461727357708748,MultiplyExpression:0.770996319495907,PublicFieldSpecifier:2.7593848049088066,ClassField:2.7593848049088"
345,129,jConstants5,19,UNKNOWN,"PublicClassSpecifier:0.0024470055113494714,PublicMethodSpecifier:0.026666277058518033,SimpleAssignmentExpression:0.105002293577833,ObjectMethodInvocation:1.4110786169854597,ConstructorDefinition:0.7461727357708748,IntDataType:0.08763138849046424,ReturnStatement:0.7382038060995995,FinalFieldSpecifier:2.7593848049088066,PrivateFieldSpecifier:1.2498876929761575,FormalMethodParameter:0.10118806469201419,StaticMethodSpecifier:0.047202731434856086,ObjectCreationStatement:0.7542906259930543,ActualMethodParameter:0.6823713880435349,PublicConstructorSpecifier:0.7461727357708748,MultiplyExpression:0.770996319495907,PublicFieldSpecifier:2.7593848049088066,ClassField:2.7593848049088066,InstanceField:1.1737516973270274,ClassDefinition:0.0,MethodDefinition:0.026666277058518033,VoidDataType:0.02438593624841009,ConstructorCall:0.7542906259930543,DoubleDataType:2.22061370299916,AddExpression:0.6580609267736252,SubtractExpression:0.44918271790863373,StaticFieldSpecifier:2.7593848049088066,ClassConstantInitializationStatement:2"
345,130,jConstant_Minsub,19,UNKNOWN,"PublicMethodSpecifier:0.010219165181686028,Constant:1.2744465129379186,SimpleAssignmentExpression:0.02831738727448223,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,ConstantInitializationStatement:1.3024752365381622,java.lang.System.out.print:0.8553172051959429,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,IntDataType:0.08763138849046424,ActualMethodParameter:0.4030195342013126,PublicClassSpecifier:0.001445240874180953"
345,131,jDoAdda_Minsub,19,UNKNOWN,"MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,DoStatement:1.1168386595762505,PostIncrementExpression:0.4532606303290731,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,WhileStatement:0.770996319495907,AddAssignmentExpression:0.7542906259930543,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.047945504424613664,LessExpression:0.38165648258578694,ClassDefinition:0.0"
345,132,jDoIf_Minsub,19,UNKNOWN,"PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,WhileStatement:0.770996319495907,IfStatement:1.0218231823562343,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.0675736215747451,LessExpression:0.6462005974325511,GreaterExpression:0.730378468587643,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,DoStatement:1.1168386595762505,PostIncrementExpression:0.4532606303290731"
345,133,jDowhile3_Adda_Maxsub,19,UNKNOWN,"ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,IfStatement:0.6035052322021434,AddAssignmentExpression:0.7542906259930543,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.08763138849046424,SubtractExpression:0.44918271790863373,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.02831738727448223,GreaterExpression:0.730378468587643"
345,134,jDowhile3_Adda_MaxsubNoit,19,UNKNOWN,"GreaterExpression:1.2366382448308584,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.047945504424613664,AddAssignmentExpression:0.7542906259930543,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,IfStatement:1.0218231823562343,SubtractExpression:0.44918271790863373,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.08763138849046424"
345,135,jDowhile3_DoAdda_Maxsub,19,UNKNOWN,"ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,SubtractExpression:0.44918271790863373,GreaterExpression:0.730378468587643,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.08763138849046424,DoStatement:1.1168386595762505,AddAssignmentExpression:0.7542906259930543,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.02831738727448223,WhileStatement:0.770996319495907"
345,136,jDowhile3_DoAdda_MaxsubNoit,19,UNKNOWN,"MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,SubtractExpression:0.44918271790863373,GreaterExpression:0.730378468587643,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.08763138849046424,DoStatement:1.1168386595762505,PostIncrementExpression:0.4532606303290731,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.02831738727448223,WhileStatement:0.770996319495907,AddAssignmentExpression:0.7542906259930543,ClassDefinition:0.0"
345,137,jDowhile3_Do_Maxsub,19,UNKNOWN,"VoidDataType:0.010219165181686028,DoStatement:1.1168386595762505,GreaterExpression:0.730378468587643,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,WhileStatement:0.770996319495907,PostIncrementExpression:0.4532606303290731,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.047945504424613664,SubtractExpression:0.44918271790863373,AddAssignmentExpression:0.7542906259930543,ClassDefinition:0.0,MethodDefinition:0.010219165181686028"
345,138,jDowhile4,19,UNKNOWN,"ConstructorCall:0.7542906259930543,IntDataType:0.14837283835118278,LessExpression:0.38165648258578694,ConstructorDefinition:1.2633802637811578,SubtractExpression:0.44918271790863373,InstanceField:0.6932366605830763,PublicClassSpecifier:0.0024470055113494714,PublicMethodSpecifier:0.02438593624841009,SimpleAssignmentExpression:0.09621951635796391,ActualMethodParameter:0.6823713880435349,DoStatement:1.1168386595762505,ObjectMethodInvocation:1.1384493433104061,PublicConstructorSpecifier:1.2633802637811578,ReturnStatement:0.7382038060995995,SimpleVariable:0.6524916928930169,FormalMethodParameter:0.10118806469201419,StaticMethodSpecifier:0.047202731434856086,ObjectCreationStatement:0.7542906259930543,DoubleDataType:1.9807902780987696,WhileStatement:0.770996319495907,PostIncrementExpression:0.4532606303290731,AddExpression:0.38866138415444546,PrivateFieldSpecifier:0.7382038060995995,ClassDefinition:0.0,MethodDefinition:0.02438593624841009,VoidDataType:0.021446065630215578"
345,139,jDowhile6_AddaSubtr_Maxsub,19,UNKNOWN,"StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.047945504424613664,PostIncrementExpression:0.4532606303290731,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,IfStatement:0.6035052322021434,AddAssignmentExpression:0.7542906259930543,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,LessExpression:0.38165648258578694,SubtractExpression:0.44918271790863373,FormalMethodParameter:0.042403848553087355"
345,140,jDowhile6_Adda_MaxsubNoit,19,UNKNOWN,"ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,PostIncrementExpression:0.4532606303290731,AddAssignmentExpression:1.2771250467229363,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,IfStatement:1.0218231823562343,SubtractExpression:0.44918271790863373,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.05942721691720237,LessExpression:0.6462005974325511"
345,141,jDowhile6_DoAdda_Maxsub,19,UNKNOWN,"MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,DoStatement:1.1168386595762505,PostIncrementExpression:0.4532606303290731,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,WhileStatement:0.770996319495907,AddAssignmentExpression:0.7542906259930543,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.05942721691720237,LessExpression:0.38165648258578694,SubtractExpression:0.44918271790863373,ClassDefinition:0.0"
345,142,jDowhile6_Do_Maxsub,19,UNKNOWN,"ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,DoStatement:1.1168386595762505,PostIncrementExpression:0.4532606303290731,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,WhileStatement:0.770996319495907,AddAssignmentExpression:0.7542906259930543,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.047945504424613664,LessExpression:0.38165648258578694,SubtractExpression:0.44918271790863373"
345,143,jDowhile6_Do_MaxsubNoit,19,UNKNOWN,"ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,DoStatement:1.1168386595762505,PostIncrementExpression:0.4532606303290731,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,WhileStatement:0.770996319495907,AddAssignmentExpression:0.7542906259930543,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.047945504424613664,LessExpression:0.38165648258578694"
345,144,jDowhile8_Adda_Maxsub,19,UNKNOWN,"PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,WhileStatement:0.770996319495907,ModulusExpression:1.0635931476230254,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.047945504424613664,GreaterExpression:0.730378468587643,EqualExpression:0.8351138191076559,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,PostDecrementExpression:1.9236586966912184,IfStatement:0.6035052322021434,AddAssignmentExpression:0.7542906259930543"
345,145,jDowhile8_DoAdda_Maxsub,19,UNKNOWN,"StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.047945504424613664,LessExpression:0.38165648258578694,IfStatement:1.0218231823562343,GreaterExpression:0.730378468587643,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,DoStatement:1.1168386595762505,PostIncrementExpression:0.4532606303290731,ModulusExpression:1.8008197391608032,PostDecrementExpression:1.1361438147716372,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,WhileStatement:1.3054102445765898,AddAssignmentExpression:1.799959467452818,EqualExpression:1.413970608268776,FormalMethodParameter:0.042403848553087355"
345,146,jDowhile8_DoIf_Maxsub,19,UNKNOWN,"ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,DoStatement:1.1168386595762505,PostIncrementExpression:0.4532606303290731,EqualExpression:1.413970608268776,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,WhileStatement:1.3054102445765898,IfStatement:1.0218231823562343,GreaterExpression:0.730378468587643,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.07389246393511288,LessExpression:0.38165648258578694,ModulusExpression:1.8008197391608032,PostDecrementExpression:1.1361438147716372"
345,147,jDowhile8_DoIf_MaxsubNoit,19,UNKNOWN,"DoStatement:1.1168386595762505,PostIncrementExpression:0.7674369583004937,EqualExpression:1.413970608268776,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,WhileStatement:1.3054102445765898,IfStatement:1.0218231823562343,AddAssignmentExpression:1.2771250467229363,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.047945504424613664,LessExpression:0.6462005974325511,ModulusExpression:1.8008197391608032,PostDecrementExpression:1.1361438147716372,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028"
345,148,jDowhile8_Do_Maxsub,19,UNKNOWN,"ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,DoStatement:1.1168386595762505,PostIncrementExpression:0.4532606303290731,EqualExpression:1.413970608268776,PostDecrementExpression:1.1361438147716372,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,WhileStatement:1.3054102445765898,IfStatement:1.0218231823562343,AddAssignmentExpression:1.2771250467229363,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.047945504424613664,LessExpression:0.38165648258578694,ModulusExpression:1.8008197391608032,GreaterExpression:0.730378468587643"
345,149,jDowhile8_Mod_Maxsub,19,UNKNOWN,"GreaterExpression:0.730378468587643,EqualExpression:0.8351138191076559,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,PostDecrementExpression:1.9236586966912184,IfStatement:0.6035052322021434,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,WhileStatement:0.770996319495907,ModulusExpression:1.0635931476230254,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.05942721691720237"
345,150,jDowhile8_Mod_MaxsubNoit,19,UNKNOWN,"FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.05942721691720237,LessExpression:0.38165648258578694,ModulusExpression:1.0635931476230254,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,PostDecrementExpression:1.1361438147716372,PostIncrementExpression:0.4532606303290731,EqualExpression:0.8351138191076559,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,WhileStatement:0.770996319495907,IfStatement:0.6035052322021434"
345,151,jDowhile8_WhileAdda_Maxsub,19,UNKNOWN,"ModulusExpression:1.8008197391608032,GreaterExpression:0.730378468587643,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,DoStatement:1.1168386595762505,PostIncrementExpression:0.4532606303290731,EqualExpression:1.413970608268776,PostDecrementExpression:1.1361438147716372,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,WhileStatement:1.3054102445765898,IfStatement:1.0218231823562343,AddAssignmentExpression:1.5829635769361852,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.047945504424613664,LessExpression:0.38165648258578694"
345,152,jDowhile8_WhileIf_Maxsub,19,UNKNOWN,"PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,WhileStatement:1.3054102445765898,AddAssignmentExpression:1.5829635769361852,EqualExpression:1.413970608268776,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.047945504424613664,LessExpression:0.38165648258578694,IfStatement:1.0218231823562343,GreaterExpression:0.730378468587643,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,DoStatement:1.1168386595762505,PostIncrementExpression:0.4532606303290731,ModulusExpression:1.8008197391608032,PostDecrementExpression:1.1361438147716372"
345,153,jDowhile8_WhileIf_MaxsubNoit,19,UNKNOWN,"PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,WhileStatement:0.770996319495907,IfStatement:0.6035052322021434,AddAssignmentExpression:0.7542906259930543,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.047945504424613664,LessExpression:0.38165648258578694,ModulusExpression:1.0635931476230254,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,PostDecrementExpression:1.1361438147716372,PostIncrementExpression:0.4532606303290731,EqualExpression:0.8351138191076559"
345,154,jDowhile8_WhilePdec_Maxsub,19,UNKNOWN,"ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,PostDecrementExpression:1.9236586966912184,IfStatement:0.6035052322021434,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,WhileStatement:0.770996319495907,EqualExpression:0.8351138191076559,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.05942721691720237,GreaterExpression:0.730378468587643"
345,155,jDowhile8_While_MaxsubNoit,19,UNKNOWN,"PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.14837283835118278,WhileStatement:0.770996319495907,IfStatement:0.6035052322021434,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.05942721691720237,LessExpression:0.38165648258578694,GreaterExpression:0.730378468587643,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,PostDecrementExpression:1.1361438147716372,PostIncrementExpression:0.4532606303290731"
345,156,jDo_Minsub,19,UNKNOWN,"PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.08763138849046424,WhileStatement:0.770996319495907,java.lang.System.out.print:0.8553172051959429,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.02831738727448223,LessExpression:0.38165648258578694,ActualMethodParameter:0.4030195342013126,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,DoStatement:1.1168386595762505,PostIncrementExpression:0.4532606303290731"
345,157,jExceptions1,19,UNKNOWN,"java.lang.System.out.println:0.8351138191076559,InstanceField:1.1737516973270274,StaticFieldSpecifier:1.156347200859924,ClassConstantInitializationStatement:1.156347200859924,StringDataType:2.977138472835088,LessExpression:0.9107447122793152,StringAddition:4.156624867530452,ClassDefinition:0.0,DivideExpression:1.177536499929862,MethodDefinition:0.030104742423601557,GreaterExpression:0.730378468587643,VoidDataType:0.010219165181686028,java.lang.Math.pow:1.876506504265881,AddExpression:0.6580609267736252,ConstructorCall:2.3227938881826997,ObjectMethodInvocation:1.8771414386859093,SimpleVariable:1.1047644701605974,FinalFieldSpecifier:1.156347200859924,ConstructorDefinition:1.5659272727578606,TryCatchStatement:4.24664107215729,ThrowStatement:5.2425313648196505,ReturnStatement:2.3602033519447803,PublicClassSpecifier:0.00303300025864159,StringInitializationStatement:1.2481175742155695,PublicMethodSpecifier:0.030104742423601557,EqualExpression:1.413970608268776,IntDataType:0.24464575861985594,ExceptionClass:2.001445"
345,158,jExceptions2,19,UNKNOWN,"FormalMethodParameter:0.08898923766033058,MultiplyExpression:0.770996319495907,StaticMethodSpecifier:0.047202731434856086,StringVariable:0.9872048017595707,SimpleAssignmentExpression:0.08342047856662699,AddAssignmentExpression:1.5829635769361852,ConstructorCall:2.3227938881826997,ExtendsSpecification:1.3993852495462185,ObjectMethodInvocation:1.8771414386859093,SimpleVariable:1.1047644701605974,FinalFieldSpecifier:1.156347200859924,ConstructorDefinition:1.5659272727578606,TryCatchStatement:4.24664107215729,ThrowStatement:5.2425313648196505,ClassDefinition:0.0,ReturnStatement:2.3602033519447803,MethodDefinition:0.030104742423601557,DivideExpression:1.177536499929862,VoidDataType:0.010219165181686028,GreaterExpression:0.730378468587643,SubtractExpression:0.7605324523832565,java.lang.Math.pow:1.876506504265881,ActualMethodParameter:1.331006305838659,PrivateFieldSpecifier:1.2498876929761575,PublicFieldSpecifier:1.156347200859924,ClassField:1.156347200859924,PublicConstructorSpecifier:1.5659272727578606,IfStatement"
345,159,jExceptions3,19,UNKNOWN,"ClassConstantInitializationStatement:1.156347200859924,StringDataType:2.977138472835088,LessExpression:0.9107447122793152,StringAddition:4.156624867530452,FormalMethodParameter:0.08898923766033058,MultiplyExpression:0.770996319495907,StaticMethodSpecifier:0.047202731434856086,StringVariable:0.9872048017595707,SimpleAssignmentExpression:0.08342047856662699,AddAssignmentExpression:1.5829635769361852,ConstructorCall:2.3227938881826997,ExtendsSpecification:1.3993852495462185,ObjectMethodInvocation:1.8771414386859093,SimpleVariable:1.1047644701605974,FinalFieldSpecifier:1.156347200859924,ConstructorDefinition:1.5659272727578606,TryCatchStatement:4.24664107215729,ThrowStatement:5.2425313648196505,ClassDefinition:0.0,ReturnStatement:2.3602033519447803,MethodDefinition:0.030104742423601557,DivideExpression:1.177536499929862,VoidDataType:0.010219165181686028,GreaterExpression:0.730378468587643,SubtractExpression:0.7605324523832565,java.lang.Math.pow:1.876506504265881,ActualMethodParameter:1.331006305838659,PrivateFiel"
345,160,jExceptions4,19,UNKNOWN,"ThrowStatement:3.7346830654243215,ReturnStatement:1.2498876929761575,StringVariable:1.671483026734457,SimpleAssignmentExpression:0.0675736215747451,ConstructorCall:1.799959467452818,java.lang.System.out.println:1.413970608268776,FormalMethodParameter:0.07179595662255077,PrivateFieldSpecifier:1.2498876929761575,StaticMethodSpecifier:0.047202731434856086,PublicConstructorSpecifier:0.7461727357708748,SimpleVariable:1.5570372474281777,EqualExpression:1.413970608268776,java.lang.String.length:1.7004152452101997,StringDataType:2.5716841865910154,SubtractExpression:0.44918271790863373,ActualMethodParameter:1.1251336008903943,ObjectMethodInvocation:1.1384493433104061,ClassDefinition:0.0,MethodDefinition:0.021446065630215578,InstanceField:1.1737516973270274,VoidDataType:0.010219165181686028,ThrowsSpecification:2.1775364999298623,TryCatchStatement:1.7795964912578246,null:2.001445240874181,LessExpression:0.38165648258578694,IntDataType:0.2091142882119013,ObjectCreationStatement:1.799959467452818,StringLiteral:2.17917766"
345,161,jExceptions5,19,UNKNOWN,"ThrowsSpecification:2.1775364999298623,ThrowStatement:3.7346830654243215,FormalMethodParameter:0.07179595662255077,ReturnStatement:1.2498876929761575,StaticMethodSpecifier:0.047202731434856086,StringDataType:2.7580344499382705,ModulusExpression:1.0635931476230254,StringLiteral:2.4601702753255865,SubtractExpression:0.44918271790863373,ActualMethodParameter:1.1872593360711918,StringAddition:1.2232939904905373,ConstructorDefinition:0.7461727357708748,IfStatement:1.2665234965749192,ClassDefinition:0.0,java.lang.String.length:1.7004152452101997,MethodDefinition:0.021446065630215578,VoidDataType:0.010219165181686028,SimpleVariable:1.3693270849591437,EqualExpression:1.7525801232158837,TryCatchStatement:1.7795964912578246,ObjectCreationStatement:1.799959467452818,java.lang.System.out.println:1.7525801232158837,PrivateFieldSpecifier:1.2498876929761575,PublicConstructorSpecifier:0.7461727357708748,null:2.001445240874181,PublicClassSpecifier:0.0024470055113494714,LessExpression:0.38165648258578694,PublicMethodSpecifier:"
345,162,jflkajdklfjaldksfjad,19,UNKNOWN,"FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.047945504424613664,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,AddExpression:0.38866138415444546,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,IntDataType:0.08763138849046424,SubtractExpression:0.44918271790863373"
345,163,jFor4,19,UNKNOWN,"PostIncrementExpression:0.4532606303290731,PublicConstructorSpecifier:1.2633802637811578,ReturnStatement:0.7382038060995995,SimpleVariable:0.6524916928930169,PublicClassSpecifier:0.0024470055113494714,PublicMethodSpecifier:0.02438593624841009,DoubleDataType:1.8771414386859093,ConstructorCall:0.7542906259930543,ForStatement:0.7625631519590442,ObjectMethodInvocation:1.1384493433104061,AddExpression:0.38866138415444546,PrivateFieldSpecifier:0.7382038060995995,FormalMethodParameter:0.10118806469201419,StaticMethodSpecifier:0.047202731434856086,SimpleAssignmentExpression:0.09352058108524432,ActualMethodParameter:0.6823713880435349,LessExpression:0.38165648258578694,ConstructorDefinition:1.2633802637811578,SubtractExpression:0.44918271790863373,InstanceField:0.6932366605830763,ClassDefinition:0.0,MethodDefinition:0.02438593624841009,VoidDataType:0.021446065630215578,ObjectCreationStatement:0.7542906259930543,IntDataType:0.08763138849046424"
345,164,jFor5,19,UNKNOWN,"DivideExpression:1.9937426048626723,LessEqualExpression:1.7004152452101997,InstanceField:1.4548349748548874,FormalMethodParameter:0.10118806469201419,StaticMethodSpecifier:0.047202731434856086,ConstantInitializationStatement:2.7333905370848903,IntDataType:0.2091142882119013,ActualMethodParameter:0.6823713880435349,PublicConstructorSpecifier:0.7461727357708748,PostIncrementExpression:0.7674369583004937,AddExpression:0.8156495569172763,ReturnStatement:1.2498876929761575,SimpleVariable:1.3693270849591437,ClassDefinition:0.0,MethodDefinition:0.026666277058518033,VoidDataType:0.021446065630215578,DoubleDataType:2.22061370299916,ObjectCreationStatement:0.7542906259930543,ObjectMethodInvocation:1.1384493433104061,WhileStatement:0.770996319495907,MultiplyExpression:1.3054102445765898,ForStatement:0.7625631519590442,PrivateFieldSpecifier:1.54920357902219,PublicClassSpecifier:0.0024470055113494714,PublicMethodSpecifier:0.026666277058518033,Constant:2.6745691133017373,SimpleAssignmentExpression:0.10304859571675841,Const"
345,165,jForArray_Minsub,19,UNKNOWN,"SimpleAssignmentExpression:0.07389246393511288,ArrayLength:2.667513608577733,ActualMethodParameter:0.6823713880435349,ClassDefinition:0.0,MethodDefinition:0.010219165181686028,VoidDataType:0.010219165181686028,ArrayVariable:0.9470875785515882,ForStatement:1.291131650738361,PostIncrementExpression:0.7674369583004937,ArrayElement:2.0147780911927304,PublicClassSpecifier:0.001445240874180953,PublicMethodSpecifier:0.010219165181686028,ArrayInitializationStatement:1.1998128946410145,IntDataType:0.2091142882119013,LessExpression:0.6462005974325511,java.lang.System.out.print:1.448177914461923,java.lang.System.out.println:0.8351138191076559,FormalMethodParameter:0.042403848553087355,StaticMethodSpecifier:0.047202731434856086,ArrayInitializer:1.1998128946410145"
